2775.16,5.48E-06,,3.71E-04
2775.2,7.01E-06,,4.75E-04
2775.24,5.97E-08,,4.04E-06
2775.28,3.92E-06,,2.66E-04
2775.32,4.59E-06,,3.11E-04
2775.36,-1.34E-06,,-9.09E-05
2775.4,-6.62E-07,,-4.48E-05
2775.44,4.41E-06,,2.99E-04
2775.48,3.84E-06,,2.60E-04
2775.52,9.79E-06,,6.63E-04
2775.56,7.03E-07,,4.77E-05
2775.6,2.62E-06,,1.78E-04
2775.64,3.35E-06,,2.27E-04
2775.68,-8.57E-06,,-5.81E-04
2775.72,-4.60E-07,,-3.11E-05
2775.76,6.13E-06,,4.15E-04
2775.8,2.64E-06,,1.79E-04
2775.84,5.14E-06,,3.48E-04
2775.88,8.70E-06,,5.89E-04
2775.92,1.49E-06,,1.01E-04
2775.96,5.42E-06,,3.67E-04
2776,1.22E-05,,8.29E-04
2776.04,6.82E-06,,4.62E-04
2776.08,9.20E-06,,6.23E-04
2776.12,-4.40E-06,,-2.98E-04
2776.16,1.87E-06,,1.27E-04
2776.2,8.42E-06,,5.71E-04
2776.24,-3.35E-06,,-2.27E-04
2776.28,-2.37E-06,,-1.60E-04
2776.32,8.00E-06,,5.42E-04
2776.36,5.55E-06,,3.76E-04
2776.4,6.02E-06,,4.08E-04
2776.44,1.09E-05,,7.37E-04
2776.48,1.12E-05,,7.61E-04
2776.52,7.02E-06,,4.76E-04
2776.56,3.55E-06,,2.40E-04
2776.6,9.86E-06,,6.68E-04
2776.64,3.60E-06,,2.44E-04
2776.68,7.07E-06,,4.79E-04
2776.72,2.06E-06,,1.40E-04
2776.76,-5.63E-06,,-3.81E-04
2776.8,6.57E-06,,4.45E-04
2776.84,5.13E-06,,3.48E-04
2776.88,9.23E-06,,6.25E-04
2776.92,1.03E-05,,6.99E-04
2776.96,1.80E-05,,1.22E-03
2777,2.62E-05,,1.78E-03
2777.04,3.84E-05,,2.60E-03
2777.08,6.34E-05,,4.30E-03
2777.12,8.40E-05,,5.69E-03
2777.16,1.38E-04,,9.38E-03
2777.2,1.61E-04,,1.09E-02
2777.24,2.48E-04,,1.68E-02
2777.28,3.44E-04,,2.33E-02
2777.32,4.98E-04,,3.38E-02
2777.36,6.68E-04,,4.52E-02
2777.4,8.77E-04,,5.94E-02
2777.44,1.51E-03,,1.03E-01
2777.48,3.08E-03,,2.09E-01
2777.52,5.46E-03,,3.70E-01
2777.56,1.02E-02,,6.88E-01
2777.6,1.34E-02,,9.07E-01
2777.64,1.48E-02,,1.00E+00
2777.68,1.36E-02,,9.20E-01
2777.72,1.03E-02,,6.96E-01
2777.76,6.55E-03,,4.44E-01
2777.8,3.68E-03,,2.49E-01
2777.84,2.05E-03,,1.39E-01
2777.88,1.19E-03,,8.04E-02
2777.92,6.75E-04,,4.57E-02
